id,EAP,HPL,MWS
id09135,1.03E-05,4.57E-07,0.999989265
id16416,1.61E-06,0.999995212,3.17E-06
id03990,0.998723173,0.001220916,5.59E-05
id09922,1.63E-07,2.40E-07,0.999999598
id17688,0.143137988,0.078891837,0.777970175
id05846,0.571586764,0.285625935,0.1427873
id22599,1.58E-14,1,3.07E-15
id15087,0.656316125,0.316054821,0.027629055
id14711,0.000237326,0.069589087,0.930173587
id09969,8.76E-07,0.999999124,3.14E-13
id21377,6.80E-08,1.88E-10,0.999999932
id25247,0.009110728,0.839205982,0.151683289
id23590,0.034977811,0.965022054,1.35E-07
id21390,0.087856017,0.160145445,0.751998538
id21176,0.087854578,0.894337567,0.017807855
id27310,0.997970283,0.00011715,0.001912567
id03802,1.66E-05,3.49E-06,0.999979904
id19012,0.999999003,5.28E-07,4.69E-07
id02414,0.00076046,0.000382504,0.998857036
id21814,0.278399679,0.076589071,0.64501125
id00247,0.997854868,0.00213966,5.47E-06
id24584,0.999967915,3.21E-05,1.57E-08
id01109,0.04917961,0.013196075,0.937624315
id07953,0.999938919,2.36E-08,6.11E-05
id02030,0.284034305,0.636821858,0.079143837
id23912,0.221443997,0.001688044,0.776867959
id13856,0.690829312,0.023225448,0.285945239
id18661,3.15E-07,0.999999685,4.75E-10
id16595,1.04E-05,1.59E-05,0.999973706
id11387,0.000133189,0.001115604,0.998751207
id12489,1.29E-05,2.98E-07,0.999986837
id26079,0.999999991,5.66E-09,3.50E-09
id05553,0.883445934,0.115081118,0.001472948
id09596,0.992475173,0.00752481,1.69E-08
id23663,3.87E-08,0.999999958,2.97E-09
id25726,0.955927014,8.43E-05,0.043988669
id18105,2.68E-05,0.000173085,0.999800105
id23249,0.002088154,0.997813269,9.86E-05
id19756,6.55E-09,2.35E-12,0.999999993
id23981,1.37E-06,0.998760614,0.001238019
id11521,4.42E-06,8.53E-10,0.999995577
id17449,4.42E-06,3.74E-08,0.999995545
id15479,0.985610022,0.000484667,0.013905311
id13555,7.31E-10,6.26E-14,0.999999999
id01520,0.978060542,2.87E-07,0.021939171
id03093,0.90952877,0.000649139,0.089822091
id09992,0.56711783,0.233297806,0.199584364
id06668,0.946652344,0.053269255,7.84E-05
id19568,0.897296121,0.023087573,0.079616307
id17963,0.774219699,0.075932597,0.149847704
id04142,0.872109731,0.126165351,0.001724919
id24508,9.52E-07,2.42E-06,0.999996627
id10791,0.609168522,0.003283008,0.38754847
id01228,0.003402482,0.002840516,0.993757002
id24879,0.736378989,0.09687408,0.16674693
id19795,0.017972504,0.748929595,0.233097901
id02488,0.000421407,1.79E-05,0.999560731
id10204,0.015851249,0.926200554,0.057948197
id20878,0.602188262,0.126165651,0.271646086
id10163,0.001711025,4.62E-07,0.998288513
id26439,0.001667207,2.91E-07,0.998332502
id06268,0.868704293,0.131295671,3.62E-08
id05530,,,
id15914,0.007049259,0.992945992,4.75E-06
id21656,0.919348422,0.080424011,0.000227568
id16473,0.036884195,0.957144469,0.005971335
id11262,,,
id15332,4.10E-09,1.86E-09,0.999999994
id01765,3.44E-13,3.10E-16,1
id12527,0.795340662,0.022531439,0.182127899
id16877,3.31E-09,1.05E-11,0.999999997
id19105,0.905249689,0.092232544,0.002517768
id19533,0.99989602,2.05E-07,0.000103775
id27557,2.35E-08,0.999999933,4.35E-08
id19487,2.13E-05,0.002536417,0.997442249
id25958,0.001596656,7.39E-06,0.998395955
id22331,0.618739764,4.60E-05,0.381214246
id13674,0.376207657,0.58918136,0.034610983
id04688,0.999999996,4.30E-09,3.59E-11
id25663,9.46E-09,9.68E-13,0.999999991
id00344,0.002616036,0.99727821,0.000105754
id11323,0.99969546,0.000270128,3.44E-05
id18670,0.040274243,0.959725508,2.50E-07
id23811,0.997753043,4.25E-05,0.002204475
id27702,0.999865087,0.000133677,1.24E-06
id09979,0.999998342,7.16E-08,1.59E-06
id25040,3.02E-08,0.999999967,2.84E-09
id00083,0.999999998,1.79E-09,1.13E-12
id19751,0.996829333,0.003157713,1.30E-05
id19385,0.001488129,0.00420263,0.994309242
id22498,0.999449227,1.04E-05,0.000540403
id20381,0.965218109,0.005672279,0.029109612
id00428,1.76E-06,4.27E-11,0.999998241
id26942,4.28E-06,0.173130208,0.826865517
id10242,0.048149181,0.065931705,0.885919114
id08136,4.98E-08,8.06E-07,0.999999144
id00055,4.08E-12,2.87E-09,0.999999997
id15243,0.004714153,0.24622695,0.749058897
id13954,0.999038369,3.95E-05,0.000922179
id26797,0.999530467,4.84E-14,0.000469533
id11384,2.29E-07,0.999645621,0.00035415
id07965,0.123086574,0.008639354,0.868274072
id19311,0.226300609,0.000266613,0.773432778
id08841,0.515268393,0.482089729,0.002641878
id14884,0.998702478,1.77E-05,0.001279841
id10859,0.998138363,2.51E-06,0.001859122
id10460,0.80419051,0.195686358,0.000123132
id25236,0.009985467,0.008342537,0.981671996
id19325,7.32E-11,1,5.70E-11
id03265,0.036170476,0.871010827,0.092818697
id08636,2.30E-07,0.999999747,2.29E-08
id11848,1.51E-08,0.999998114,1.87E-06
id20945,0.331987124,0.155227728,0.512785148
id04971,0.718489164,0.250983741,0.030527095
id08496,0.997974781,0.002024564,6.55E-07
id23091,0.001195566,0.001087043,0.99771739
id06654,0.000472717,0.999164014,0.000363269
id10002,0.012750565,0.987249324,1.11E-07
id16426,0.645567861,0.262399963,0.092032176
id12285,2.42E-07,0.999999758,1.66E-11
id18466,0.999999999,2.83E-10,2.44E-10
id27110,0.999999973,1.11E-09,2.63E-08
id07502,0.946796366,0.00164776,0.051555874
id02890,0.200582097,0.230740652,0.568677251
id19800,0.001805267,0.997004601,0.001190133
id19162,0.33395177,0.646794728,0.019253502
id23696,0.980214458,0.019783664,1.88E-06
id25580,0.998260556,7.95E-05,0.001659924
id09671,0.022702883,0.97623621,0.001060907
id21501,1.15E-08,0.999999988,4.52E-11
id23983,2.80E-07,3.82E-07,0.999999338
id15163,1.64E-08,0.999942987,5.70E-05
id03351,9.03E-09,0.999984307,1.57E-05
id07575,0.000158869,0.999743938,9.72E-05
id12149,0.799681818,0.001910633,0.198407548
id10262,0.099778334,0.768316056,0.13190561
id20055,0.001029443,0.998951934,1.86E-05
id16660,0.999389683,2.07E-06,0.000608246
id03200,0.034558155,0.457970692,0.507471154
id19508,0.086725099,0.008090526,0.905184375
id03793,1.33E-14,1,7.34E-15
id19882,0.005310872,0.985327348,0.009361779
id16261,0.864326094,0.135673729,1.77E-07
id22519,7.70E-10,0.000129768,0.999870231
id24023,0.03893189,0.95948745,0.00158066
id04432,0.529308697,0.196628829,0.274062474
id06228,0.999996572,5.87E-09,3.42E-06
id20655,0.961158102,2.09E-06,0.038839812
id10603,0.000131614,0.99986829,9.57E-08
id05162,0.999516517,0.000482904,5.79E-07
id18462,1.25E-05,0.010736607,0.98925089
id10034,3.08E-07,0.999998615,1.08E-06
id20090,6.19E-12,9.12E-11,1
id10966,1.02E-06,7.24E-09,0.999998969
id10696,6.27E-10,0.999999999,4.19E-11
id01326,0.344949424,0.261560954,0.393489622
id03613,5.75E-05,0.999942456,5.34E-08
id01794,0.91353319,0.083699063,0.002767746
id26181,2.24E-06,5.61E-11,0.999997762
id27587,0.999997997,2.00E-06,7.55E-11
id08364,0.999763419,0.000236581,2.68E-10
id24179,0.995132167,0.001451868,0.003415965
id02284,0.982888716,0.016991275,0.000120009
id10671,0.999999989,1.25E-09,1.02E-08
id08252,0.421442463,0.38532476,0.193232777
id15951,0.065692239,0.577889532,0.356418229
id21864,1.28E-07,2.72E-08,0.999999845
id04453,5.70E-13,1,1.34E-15
id12771,0.009196189,0.247111174,0.743692637
id09751,0.053093091,0.767825155,0.179081754
id10572,0.82534019,0.145921022,0.028738789
id13036,1.09E-07,8.91E-05,0.999910788
id00112,0.012232239,0.684909541,0.30285822
id13299,5.75E-05,0.005537498,0.99440502
id00858,0.004996482,2.14E-07,0.995003304
id08297,2.78E-05,0.999972109,9.61E-08
id11005,3.65E-07,6.51E-06,0.999993123
id25101,5.36E-06,0.99978949,0.000205145
id26150,0.99999977,2.11E-07,1.89E-08
id13836,1,6.26E-12,2.89E-13
id07352,0.002559486,0.997294184,0.00014633
id08883,0.269679691,0.001509002,0.728811307
id09328,0.100851123,0.260526355,0.638622522
id03934,1.22E-06,0.143476171,0.856522609
id14064,4.88E-18,1,4.60E-10
id06643,0.934111298,0.004011097,0.061877605
id21558,0.999532669,0.000466339,9.92E-07
id17053,0.010089176,0.019567988,0.970342835
id06434,0.073757179,0.144204353,0.782038468
id16616,0.000378077,1.39E-06,0.999620529
id03306,0.003719661,0.000138055,0.996142285
id07375,2.53E-07,0.936465702,0.063534045
id07934,1.79E-05,6.18E-09,0.999982058
id02202,0.022009849,1.56E-07,0.977989995
id03667,0.959285739,4.14E-05,0.04067285
id27531,0.870013525,0.107323279,0.022663197
id00608,4.19E-10,0.999999987,1.27E-08
id18141,1.25E-05,2.51E-08,0.999987522
id00008,0.999999991,6.86E-09,2.42E-09
id08845,0.151366446,0.013277326,0.835356229
id16610,1,3.94E-10,1.64E-11
id07464,2.36E-05,1.35E-08,0.999976356
id02189,0.999081179,0.000220928,0.000697893
id17456,4.31E-06,0.000862617,0.999133069
id09421,0.000298064,0.000483163,0.999218773
id12813,0.007722405,0.234540458,0.757737137
id23428,4.36E-05,0.000232896,0.999723532
id01358,0.999871453,0.000128546,1.26E-09
id02737,1.13E-08,0.99866033,0.001339659
id27430,0.002928553,0.000620932,0.996450515
id12857,0.000542048,0.99132556,0.008132391
id01905,9.17E-08,3.16E-09,0.999999905
id18314,0.999999963,3.70E-08,1.61E-14
id02216,0.999783502,4.70E-07,0.000216029
id04034,2.24E-15,1,3.72E-16
id11461,2.20E-08,0.999999978,2.92E-10
id09397,0.003512193,0.000724281,0.995763526
id25870,0.011907749,0.033360223,0.954732027
id11653,0.50468613,2.31E-05,0.49529078
id10046,0.997846323,0.00034339,0.001810287
id27294,0.999999983,1.18E-08,5.57E-09
id09975,0.999997264,3.18E-07,2.42E-06
id09133,1.80E-05,3.83E-07,0.999981581
id08410,0.090339556,0.010054393,0.899606051
id19062,0.070268309,0.928506036,0.001225655
id26530,5.86E-10,4.36E-10,0.999999999
id09772,0.241135138,0.000159666,0.758705197
id10360,0.999063697,0.000159276,0.000777027
id12530,4.91E-07,0.999999497,1.18E-08
id06013,0.000915467,9.52E-06,0.999075017
id10525,0.9529573,0.000157998,0.046884702
id25934,0.000232269,0.999332118,0.000435613
id10624,0.999912327,7.34E-05,1.43E-05
id16000,2.84E-06,1.90E-08,0.999997142
id01995,0.972137398,3.50E-10,0.027862602
id26809,2.09E-14,1.75E-20,1
id06631,2.72E-06,0.999997163,1.19E-07
id23869,7.53E-08,1.11E-08,0.999999914
id06357,0.0140005,0.892211366,0.093788134
id02926,5.40E-07,4.73E-11,0.99999946
id14130,0.999985011,1.40E-10,1.50E-05
id12672,0.002756233,0.996906227,0.000337539
id21593,0.999987141,2.92E-07,1.26E-05
id06089,6.89E-12,1,1.16E-12
id09878,0.000175132,0.002045707,0.997779161
id06940,3.19E-06,0.999964976,3.18E-05
id11312,0.000262899,0.999735594,1.51E-06
id25039,6.53E-06,5.15E-06,0.999988322
id25401,0.0210639,0.968797149,0.010138951
id21772,0.05098077,0.002661179,0.946358051
id22915,0.001029732,0.9872685,0.011701768
id01096,0.036564624,0.950636389,0.012798987
id15071,1.07E-09,0.999999764,2.35E-07
id01062,1.63E-06,1.46E-10,0.999998373
id09059,8.52E-14,1,9.65E-11
id16954,0.431423957,0.001418515,0.567157528
id11730,0.998362581,8.28E-05,0.001554609
id26294,0.001079974,3.08E-05,0.998889245
id00940,0.023286107,0.782704585,0.194009308
id08422,0.174320821,0.639438317,0.186240862
id14612,6.04E-10,4.17E-11,0.999999999
id11545,0.733817763,0.212133592,0.054048645
id24921,4.13E-05,4.80E-06,0.999953939
id18942,0.715901272,1.88E-07,0.28409854
id23652,0.003540327,0.972420707,0.024038965
id07261,0.123217338,0.000248959,0.876533704
id11791,0.998958176,0.000266218,0.000775607
id07207,6.58E-05,0.031763514,0.96817067
id19774,0.999999888,2.58E-08,8.61E-08
id06049,0.964676081,0.032685511,0.002638408
id13983,0.002361,0.00342297,0.99421603
id27463,0.03836243,2.98E-05,0.961607791
id09046,1.05E-07,0.024595753,0.975404143
id25994,0.041571364,0.958356497,7.21E-05
id02689,0.040558921,0.938781014,0.020660065
id14829,4.94E-08,0.999999951,1.75E-17
id20759,0.000194407,1.92E-13,0.999805593
id27848,0.918834677,0.000825396,0.080339928
id08225,3.98E-08,2.00E-07,0.99999976
id17637,0.018456999,4.55E-07,0.981542546
id15355,0.940185855,0.013469684,0.046344462
id13448,0.229617265,0.033929071,0.736453664
id01981,0.003928885,0.432900023,0.563171092
id09107,0.01500245,0.148357906,0.836639644
id20630,0.635081727,0.364851212,6.71E-05
id10726,0.639084365,0.359424448,0.001491186
id03636,2.93E-05,2.98E-06,0.999967755
id01736,0.083193057,0.911865661,0.004941283
id23828,0.929063623,0.055739776,0.015196601
id27861,0.602546342,0.000225862,0.397227797
id14983,0.99965066,0.000217281,0.000132059
id04726,0.014368473,0.087910732,0.897720794
id03313,0.00034048,1.22E-09,0.999659519
id21981,2.43E-06,0.999996936,6.33E-07
id20082,0.999147718,0.000839368,1.29E-05
id03502,0.999435158,2.25E-05,0.000542333
id04804,0.873380253,0.002000912,0.124618835
id20635,0.012930466,0.000355029,0.986714505
id09564,0.087180019,0.713066405,0.199753577
id01354,0.14845543,0.839239811,0.012304759
id09441,1.07E-05,1.22E-11,0.999989308
id07175,0.999374528,0.000615146,1.03E-05
id15544,0.002887294,0.001782843,0.995329862
id25935,0.519860033,0.162131395,0.318008571
id19230,0.143640547,0.856356086,3.37E-06
id00718,0.005111392,4.71E-05,0.994841524
id00274,0.999971805,2.82E-05,2.20E-10
id16546,0.99379113,0.006201394,7.48E-06
id02136,7.08E-21,1,2.75E-20
id19618,0.000460336,0.95280019,0.046739474
id00503,5.54E-05,3.83E-09,0.999944572
id11300,0.004321558,0.995675363,3.08E-06
id21526,6.06E-08,0.999999939,2.18E-10
id07300,4.38E-08,0.999999955,1.04E-09
id18782,0.003096933,0.996903052,1.43E-08
id01883,0.000211151,0.999787339,1.51E-06
id25235,0.562753167,0.335220634,0.102026199
id03747,4.92E-06,3.19E-08,0.999995048
id07155,0.655796581,0.010948052,0.333255368
id00565,,,
id11232,0.999999998,7.68E-14,1.99E-09
id00722,4.43E-06,0.99996325,3.23E-05
id19963,0.33894795,0.076158865,0.584893185
id16866,0.757634513,3.58E-08,0.242365451
id17280,9.24E-07,0.999999075,9.88E-10
id04309,0.084768188,0.782074576,0.133157236
id23317,4.56E-07,0.999999543,2.46E-10
id25757,4.72E-06,0.999940151,5.51E-05
id17088,7.44E-06,2.61E-08,0.999992538
id19779,9.86E-07,8.61E-11,0.999999014
id26845,2.25E-07,0.999362761,0.000637013
id01923,0.798368854,0.128003344,0.073627801
id09394,2.29E-05,0.215394741,0.784582319
id25978,0.196377158,0.23609368,0.567529161
id03898,0.963969631,0.035934036,9.63E-05
id11967,0.562300274,0.000209807,0.43748992
id14964,0.992904126,2.05E-07,0.007095668
id06337,8.31E-05,2.53E-09,0.999916943
id26501,2.04E-06,3.28E-07,0.999997634
id20513,0.999998773,1.14E-06,9.11E-08
id05044,0.999700693,2.20E-05,0.000277352
id07951,0.145030447,0.001065905,0.853903649
id14796,0.02381194,0.011858736,0.964329324
id09780,0.000197527,3.48E-05,0.999767648
id13597,0.999999998,4.48E-10,1.32E-09
id26413,0.999999999,6.43E-10,1.22E-12
id14007,5.35E-10,0.999999999,1.95E-12
id01799,0.026124716,0.153781604,0.82009368
id24712,0.000802133,0.013557485,0.985640382
id13156,0.07923533,0.042036831,0.878727839
id25468,2.85E-12,1.27E-17,1
id25877,0.286813629,0.015062712,0.698123659
id22485,1.73E-07,0.999999827,1.24E-14
id09229,0.001605723,9.94E-07,0.998393283
id25687,0.11507361,0.062929477,0.821996913
id12266,0.046954707,0.403396851,0.549648441
id19723,0.999203919,3.59E-05,0.00076023
id03536,1,8.10E-19,1.37E-22
id24370,5.71E-08,0.999999881,6.22E-08
id10745,6.25E-13,1,8.61E-15
id17620,0.973563756,7.67E-05,0.026359502
id16290,1.93E-08,0.999999974,6.22E-09
id04325,0.013286676,0.00057542,0.986137904
id23332,3.43E-06,1.76E-07,0.999996396
id15082,1.32E-12,1,1.46E-20
id21581,0.00050685,0.020618544,0.978874606
id17460,0.998948095,8.30E-06,0.001043603
id17003,0.950855732,0.001733651,0.047410617
id15193,2.62E-09,0.999999915,8.25E-08
id08389,0.027222398,0.005622556,0.967155046
id19831,2.59E-17,2.99E-25,1
id25627,2.05E-06,8.07E-06,0.999989887
id14051,0.624865086,0.002995264,0.37213965
id00942,0.999980593,2.42E-06,1.70E-05
id09184,0.000109329,0.999345518,0.000545153
id21762,0.681495935,0.318503431,6.34E-07
id07390,0.886794551,0.111205097,0.002000352
id25785,0.089512322,0.772224729,0.13826295
id17567,1.04E-05,0.999967019,2.26E-05
id13118,3.25E-08,0.999999968,1.34E-12
id17508,3.20E-09,2.41E-13,0.999999997
id21192,0.999939479,5.07E-07,6.00E-05
id27884,0.633847191,0.006505176,0.359647633
id08686,1.08E-06,0.999935938,6.30E-05
id01360,0.998873148,0.001126849,2.73E-09
id13689,0.73902444,0.000298959,0.2606766
id01772,0.046334928,0.02284051,0.930824562
id17507,1.03E-07,0.999997881,2.02E-06
id17644,0.857531256,0.074825042,0.067643702
id00494,0.530415993,0.469408085,0.000175921
id09881,1.62E-05,0.999983834,3.13E-09
id02306,0.853654925,0.000233215,0.14611186
id06761,0.999835469,0.000154071,1.05E-05
id15045,0.000897461,0.014349776,0.984752763
id05992,2.75E-11,2.17E-24,1
id18245,0.526213489,0.00251775,0.47126876
id01047,0.916501547,0.005259386,0.078239067
id23601,3.02E-05,3.03E-09,0.999969847
id13140,0.943718063,0.001100314,0.055181624
id05280,3.25E-08,0.999936749,6.32E-05
id03728,0.171388598,0.001979548,0.826631853
id15626,0.994049363,0.000244328,0.005706309
id03086,2.38E-08,2.38E-10,0.999999976
id27898,0.001473404,0.965979868,0.032546728
id05891,0.999999999,4.40E-17,1.04E-09
id02214,6.22E-06,5.66E-07,0.999993211
id17274,0.999450165,1.65E-06,0.000548188
id09359,0.988736053,3.09E-07,0.011263638
id03320,0.99995974,2.09E-13,4.03E-05
id26061,0.989766861,0.000522127,0.009711012
id02869,0.999854513,0.000145483,4.60E-09
id21891,3.12E-19,1,2.07E-23
id06182,5.52E-05,0.999791735,0.00015306
id13429,9.09E-11,1,1.76E-12
id15943,5.65E-06,0.000211208,0.999783144
id13008,0.099003927,0.837173966,0.063822107
id08587,0.710561398,0.012184774,0.277253828
id03346,0.999819854,0.000179021,1.13E-06
id02052,0.004507895,0.358112577,0.637379528
id00916,0.017534047,0.982163928,0.000302024
id11093,0.03655461,0.28777101,0.67567438
id15190,0.999988732,4.73E-06,6.54E-06
id23076,0.022801708,0.076163581,0.901034711
id25738,3.37E-09,0.999999993,3.27E-09
id21546,2.46E-13,5.55E-17,1
id17764,0.999984387,6.98E-06,8.63E-06
id11990,0.870485661,0.129514331,7.94E-09
id21050,0.227769911,0.429609102,0.342620987
id18324,0.007100019,0.295158476,0.697741505
id20690,0.838615985,0.010217822,0.151166193
id19799,1.17E-05,1.37E-06,0.999986929
id12658,0.997753893,0.00200669,0.000239417
id03781,0.005516834,4.89E-06,0.994478272
id04870,1.59E-05,0.996392612,0.003591477
id20596,5.69E-06,0.999994073,2.32E-07
id26849,0.999994551,6.11E-10,5.45E-06
id00600,0.003578738,0.996357478,6.38E-05
id11902,0.993602875,0.001727562,0.004669562
id19219,0.99993782,2.25E-05,3.97E-05
id14788,0.000254977,0.999745023,3.04E-10
id22482,4.02E-09,0.999999875,1.21E-07
id15378,1.49E-11,1,7.20E-18
id14696,3.92E-11,1,2.51E-19
id17359,0.0020231,0.002724355,0.995252545
id16190,0.8140952,0.013273112,0.172631689
id21285,0.956140881,0.021692707,0.022166412
id06812,0.997646222,0.001460249,0.000893529
id15579,5.40E-14,4.06E-06,0.999995943
id26672,0.999999352,6.48E-07,7.17E-18
id09842,2.83E-05,0.996312805,0.003658857
id06045,0.999987786,1.22E-05,2.74E-08
id21233,0.999991652,5.82E-06,2.53E-06
id16227,0.999437133,0.000337345,0.000225522
id17437,1.60E-06,0.002041962,0.997956435
id02309,0.99933649,0.00066351,4.38E-12
id18232,3.89E-08,2.60E-10,0.999999961
id23419,,,
id11924,0.999999971,2.11E-10,2.92E-08
id12263,1,3.06E-15,1.59E-10
id16734,0.819478934,0.005535127,0.174985939
id07989,0.999997224,2.31E-06,4.65E-07
id24633,1.03E-05,0.101945694,0.89804398
id19770,0.989424993,0.001024114,0.009550894
id05094,0.064089139,0.00165662,0.934254241
id07252,0.54576294,0.445887594,0.008349466
id12536,0.988665437,0.011306194,2.84E-05
id24324,0.99993327,4.45E-06,6.23E-05
id25546,0.024082506,0.023383175,0.952534318
id24732,0.999949335,3.69E-05,1.38E-05
id07280,0.017726866,0.247597191,0.734675943
id23268,0.966934905,0.020441736,0.01262336
id18050,0.00011136,4.28E-09,0.999888636
id19360,0.999636541,0.000363458,1.29E-09
id00456,0.00092704,0.999063196,9.76E-06
id14069,0.00080539,0.999194514,9.66E-08
id24965,0.00054183,0.999456863,1.31E-06
id13245,0.004691414,0.000581157,0.994727429
id22515,2.36E-11,0.999999994,5.90E-09
id11332,0.999920945,3.12E-11,7.91E-05
id19876,4.61E-07,2.52E-09,0.999999537
id18315,0.948735353,0.003446808,0.047817839
id05260,0.172133455,0.818866069,0.009000476
id14594,3.88E-07,0.999999612,1.80E-11
id12867,0.914850194,0.08491352,0.000236285
id05902,2.96E-05,0.999965539,4.89E-06
id06390,7.17E-05,2.45E-10,0.999928316
id06005,0.422063304,0.251178811,0.326757885
id24075,0.44512252,0.469306473,0.085571007
id12630,0.021140751,0.978661562,0.000197687
id26378,3.83E-08,7.47E-08,0.999999887
id05535,0.000134634,0.989603144,0.010262222
id26702,1.40E-15,3.17E-14,1
id25209,0.121758529,0.051268369,0.826973102
id19835,5.23E-07,1.97E-08,0.999999458
id09511,7.76E-08,0.99999634,3.58E-06
id27364,0.996118113,0.003866261,1.56E-05
id09695,0.990084859,0.000104467,0.009810675
id16165,0.999920643,3.99E-06,7.54E-05
id19503,1.37E-11,3.58E-13,1
id13511,0.000119415,0.000105408,0.999775177
id18752,0.005921854,2.00E-05,0.994058161
id18278,0.996569902,0.003421104,8.99E-06
id27219,0.416015376,0.193135591,0.390849033
id05454,1.34E-06,0.99999831,3.51E-07
id12347,0.016949134,0.035255331,0.947795535
id10397,0.993980805,0.004162254,0.001856941
id18543,0.500725566,0.076690649,0.422583786
id05210,0.999996696,3.30E-06,8.17E-14
id23141,6.71E-06,0.999993286,1.75E-09
id17139,0.999919771,8.02E-05,9.04E-09
id21399,0.999945712,1.28E-05,4.14E-05
id18728,0.669373386,0.0054099,0.325216714
id12170,0.046707336,0.953290574,2.09E-06
id02225,0.003000354,0.912645391,0.084354255
id27210,3.77E-06,0.999996225,3.12E-09
id01242,0.128116902,0.079673613,0.792209485
id16587,0.018600085,0.121221493,0.860178422
id11144,0.012242969,0.000688668,0.987068363
id13709,0.965517716,0.000123472,0.034358813
id00841,1.38E-08,0.999999985,1.16E-09
id09692,1.21E-15,9.09E-16,1
id07635,0.999987104,1.29E-05,2.02E-11
id11375,0.999793251,0.000169047,3.77E-05
id05703,0.809491903,0.134444994,0.056063103
id02757,0.999995692,4.31E-06,2.45E-10
id08216,0.000202235,0.99979507,2.70E-06
id09311,0.000229639,7.26E-06,0.999763104
id11169,0.995352162,0.004596798,5.10E-05
id23806,0.999999994,4.48E-10,5.10E-09
id01253,0.000982873,2.60E-12,0.999017127
id27558,0.002625912,0.997191449,0.000182639
id06695,1,6.59E-21,1.17E-26
id22654,1.58E-09,0.999999145,8.54E-07
id16201,0.999926165,2.60E-15,7.38E-05
id00873,0.090214305,0.909459238,0.000326457
id07131,0.889238542,0.109479124,0.001282334
id11454,4.84E-06,0.99999501,1.47E-07
id19481,0.999998116,1.62E-08,1.87E-06
id16409,0.833207421,9.24E-05,0.166700201
id01686,0.99988489,6.85E-05,4.66E-05
id24068,0.904053261,0.039051127,0.056895611
id14825,0.994925237,0.004528361,0.000546402
id13611,0.924877315,0.075013953,0.000108732
id05586,0.999999983,1.70E-08,2.29E-12
id04497,1,2.76E-15,5.61E-20
id13912,0.667196531,0.277720573,0.055082896
id09675,0.004254927,0.007945639,0.987799434
id23620,2.24E-07,0.999995759,4.02E-06
id05596,1.90E-05,0.028764843,0.971216119
id09067,2.58E-07,7.17E-08,0.999999671
id05445,1.70E-09,0.999999998,2.08E-13
id16825,2.78E-09,1.21E-08,0.999999985
id21127,1,1.01E-11,6.62E-12
id01740,5.16E-08,4.10E-08,0.999999907
id12719,0.985507912,0.001520558,0.012971529
id14137,0.00010354,0.114747678,0.885148782
id08909,1.19E-16,2.96E-17,1
id24041,0.181119261,0.055674136,0.763206603
id14489,0.971935882,0.027558222,0.000505897
id14961,1.99E-05,7.50E-07,0.999979327
id19923,0.789105377,0.207539955,0.003354668
id03339,4.51E-06,0.999945958,4.95E-05
id08864,4.06E-08,6.30E-11,0.999999959
id19803,0.169812155,6.91E-06,0.830180939
id09810,0.999848258,3.08E-07,0.000151434
id23324,1,3.77E-15,1.54E-10
id22050,7.15E-07,0.999999272,1.25E-08
id11386,0.011228636,0.988770307,1.06E-06
id14739,0.999999998,9.72E-20,1.95E-09
id02882,0.996396843,0.003076038,0.000527119
id11988,0.059517251,0.136675162,0.803807588
id18839,0.000348274,0.999628746,2.30E-05
id08474,2.18E-08,0.999999978,5.99E-10
id01060,0.051146602,0.948826439,2.70E-05
id06551,0.999995892,1.42E-06,2.69E-06
id06210,0.081781491,8.25E-13,0.918218509
id12349,5.98E-08,2.87E-07,0.999999654
id21813,0.011907916,0.00166132,0.986430764
id13028,0.001798591,0.996201912,0.001999496
id10021,0.011547805,0.000239165,0.98821303
id07425,9.19E-07,1.34E-09,0.999999079
id24409,4.25E-07,0.999999575,9.05E-11
id21183,0.999943409,5.00E-05,6.61E-06
id26178,0.065495482,0.934499002,5.52E-06
id24033,0.000980764,0.001111368,0.997907867
id14793,1.27E-13,2.40E-16,1
id03053,0.999247048,0.000309892,0.00044306
id24285,0.781699732,0.018110098,0.200190169
id09137,1,1.05E-12,1.87E-13
id03185,0.999999469,4.76E-12,5.31E-07
id21242,0.002962096,0.987585654,0.00945225
id17446,0.005124136,0.01977991,0.975095953
id00087,0.000146697,0.999728934,0.000124369
id11019,0.999733454,0.000264955,1.59E-06
id18832,0.001174388,0.998824042,1.57E-06
id19224,0.810320876,0.014455042,0.175224081
id17436,0.000415839,0.00277344,0.996810721
id09895,5.52E-14,1.24E-16,1
id20296,0.003291465,3.02E-07,0.996708233
id03074,0.224154755,0.770879278,0.004965966
id09152,4.32E-10,0.999999999,8.30E-11
id15277,1.04E-08,1.18E-13,0.99999999
id07520,0.015854947,0.98414494,1.13E-07
id12928,2.04E-13,1,4.67E-23
id06197,3.34E-06,3.59E-09,0.999996655
id24099,0.999996373,4.75E-07,3.15E-06
id17392,0.906065168,0.077668029,0.016266803
id17303,0.200614571,1.82E-06,0.799383609
id05682,0.99999635,5.47E-08,3.59E-06
id14339,0.999998288,1.15E-08,1.70E-06
id07873,0.001797292,0.003051146,0.995151562
id06939,0.383983006,0.586772017,0.029244977
id14827,0.092724146,0.861483338,0.045792516
id19768,0.312132957,0.687855252,1.18E-05
id18080,0.997101413,7.76E-07,0.002897811
id17384,0.605071697,0.310414643,0.08451366
id12059,0.716326625,0.271694948,0.011978427
id27382,3.46E-09,1.90E-10,0.999999996
